congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
116,House,29571,49,35,TX,100,,,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.402,-0.314,-40.77547,0.94932,784.0,13.0,,-0.41,-0.44299999999999995
116,House,29572,49,13,TX,200,,,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.313,-106.92728000000001,0.87159,778.0,48.0,,0.502,0.319
116,House,29573,49,18,TX,100,,,"JACKSON LEE, Sheila",J000032,1950,,-0.46,0.128,-21.60613,0.97325,797.0,10.0,,-0.5579999999999999,-0.065
116,House,29760,49,8,TX,200,,,"BRADY, Kevin Patrick",B000755,1955,,0.524,0.22,-112.25347,0.8640200000000001,768.0,49.0,,0.579,0.307
116,House,29762,49,12,TX,200,,,"GRANGER, Kay",G000377,1943,,0.396,0.243,-109.08492,0.86067,727.0,51.0,,0.42100000000000004,0.396
116,House,39305,49,30,TX,100,,,"JOHNSON, Eddie Bernice",J000126,1935,,-0.485,0.203,-22.54362,0.9719,791.0,9.0,,-0.405,0.011000000000000001
116,House,20357,67,1,UT,200,,,"BISHOP, Robert (Rob)",B001250,1951,,0.537,0.105,-137.88969,0.8328700000000001,754.0,63.0,,0.573,0.027999999999999997
116,House,21367,67,2,UT,200,,,"STEWART, Chris",S001192,1960,,0.527,0.152,-91.29141,0.89074,789.0,41.0,,0.535,0.266
116,House,21755,67,3,UT,200,,,"CURTIS, John R.",C001114,1960,,0.536,0.011000000000000001,-100.62845,0.8746,751.0,39.0,,0.54,0.052000000000000005
116,House,21943,67,4,UT,100,,,"McADAMS, Ben",M001209,1974,,-0.069,0.294,-222.21132999999998,0.7598199999999999,809.0,87.0,,-0.069,0.294
116,House,20750,6,1,VT,100,,,"WELCH, Peter",W000800,1947,,-0.41,-0.35200000000000004,-23.02371,0.9711700000000001,787.0,10.0,,-0.53,-0.324
116,House,20756,40,1,VA,200,,,"WITTMAN, Robert J.",W000804,1959,,0.446,-0.016,-133.95633,0.8467,805.0,58.0,,0.528,0.142
116,House,20952,40,11,VA,100,,,"CONNOLLY, Gerald E. (Gerry)",C001078,1950,,-0.306,-0.013999999999999999,-51.44943,0.93801,804.0,25.0,,-0.24600000000000002,-0.077
116,House,21191,40,9,VA,200,,,"GRIFFITH, H. Morgan",G000568,1958,,0.5489999999999999,-0.434,-179.79099,0.79414,780.0,77.0,,0.563,-0.363
116,House,21554,40,8,VA,100,,,"BEYER, Donald Sternoff Jr.",B001292,1950,,-0.385,-0.04,-18.783739999999998,0.97659,793.0,7.0,,-0.345,-0.198
116,House,21736,40,4,VA,100,,,"MCEACHIN, Aston Donald",M001200,1961,,-0.374,-0.076,-38.89443,0.9441700000000001,677.0,15.0,,-0.301,-0.033
116,House,21908,40,6,VA,200,,,"CLINE, Benjamin",C001118,1972,,0.7,-0.17,-123.98629,0.8582299999999999,811.0,57.0,,0.703,-0.184
116,House,21941,40,2,VA,100,,,"LURIA, Elaine",L000591,1975,,-0.185,0.40399999999999997,-109.81658,0.87203,802.0,53.0,,-0.177,0.381
116,House,21957,40,5,VA,200,,,"RIGGLEMAN, Denver",R000611,1970,,0.47600000000000003,-0.018000000000000002,-124.62104,0.84949,764.0,40.0,,0.478,-0.026000000000000002
116,House,21966,40,7,VA,100,,,"SPANBERGER, Abigail",S001209,1979,,-0.174,0.45899999999999996,-106.6026,0.87654,809.0,39.0,,-0.165,0.429
116,House,21983,40,10,VA,100,,,"WEXTON, Jennifer",W000825,1968,,-0.40399999999999997,0.48100000000000004,-28.68525,0.96516,809.0,16.0,,-0.413,0.493
116,House,39307,40,3,VA,100,,,"SCOTT, Robert C.",S000185,1947,,-0.45,0.016,-38.84329,0.9531799999999999,810.0,14.0,,-0.38,0.125
116,House,20145,73,2,WA,100,,,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.365,0.19,-39.25755,0.9524600000000001,806.0,10.0,,-0.374,0.122
116,House,20535,73,5,WA,200,,,"McMORRIS RODGERS, Cathy",M001159,1969,,0.425,0.11599999999999999,-123.67596,0.85475,788.0,54.0,,0.409,-0.016
116,House,21187,73,3,WA,200,,,"HERRERA BEUTLER, Jaime",H001056,1978,,0.35600000000000004,-0.182,-136.00072,0.80829,639.0,67.0,,0.285,-0.059000000000000004
116,House,21368,73,6,WA,100,,,"KILMER, Derek",K000381,1974,,-0.31,-0.012,-31.73788,0.9615299999999999,809.0,16.0,,-0.415,0.37
116,House,21369,73,10,WA,100,,,"HECK, Denny",H001064,1952,,-0.312,-0.128,-19.30426,0.9761,798.0,6.0,,-0.312,-0.19899999999999998
116,House,21556,73,4,WA,200,,,"NEWHOUSE, Daniel Milton",N000189,1955,,0.34700000000000003,0.22899999999999998,-101.44849,0.8792,788.0,42.0,,0.331,0.282
116,House,21726,73,7,WA,100,,,"JAYAPAL, Pramila",J000298,1965,,-0.7,-0.309,-41.022940000000006,0.95026,804.0,14.0,,-0.504,-0.8240000000000001
116,House,21962,73,8,WA,100,,,"SCHRIER, Kim",S001216,1968,,-0.35,0.473,-37.31906,0.9549200000000001,809.0,20.0,,-0.348,0.44799999999999995
116,House,29768,73,9,WA,100,,,"SMITH, Adam",S000510,1965,,-0.285,-0.161,-18.08015,0.97754,796.0,8.0,,-0.359,-0.21600000000000003
116,House,31101,73,1,WA,100,,,"DelBENE, Suzan K.",D000617,1962,,-0.282,-0.228,-19.58671,0.97605,808.0,2.0,,-0.353,-0.17800000000000002
116,House,21188,56,1,WV,200,,,"McKINLEY, David",M001180,1947,,0.3,0.183,-138.47155,0.84304,811.0,57.0,,0.321,0.322
116,House,21557,56,2,WV,200,,,"MOONEY, Alex X.",M001195,1971,,0.583,-0.294,-163.52964,0.81657,807.0,68.0,,0.581,-0.28300000000000003
116,House,21946,56,3,WV,200,,,"MILLER, Carol",M001205,1950,,0.469,0.29,-83.64703,0.9007200000000001,800.0,32.0,,0.469,0.299
116,House,14657,25,5,WI,200,,,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.579,-165.27996000000002,0.78478,682.0,83.0,,0.573,-0.267
116,House,20537,25,4,WI,100,,,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.528,-0.24600000000000002,-32.85875,0.9597100000000001,799.0,15.0,,-0.433,-0.4
116,House,21189,25,7,WI,200,,,"DUFFY, Sean",D000614,1971,,0.511,-0.109,-100.93909000000001,0.79459,439.0,46.0,,0.515,0.012
116,House,21370,25,2,WI,100,,,"POCAN, Mark",P000607,1964,,-0.54,-0.544,-33.02507,0.9594600000000001,798.0,12.0,,-0.47200000000000003,-0.882
116,House,21559,25,6,WI,200,,,"GROTHMAN, Glenn",G000576,1955,,0.606,-0.27899999999999997,-160.3924,0.8152,785.0,79.0,,0.606,-0.3
116,House,21720,25,8,WI,200,,,"GALLAGHER, Michael",G000579,1984,,0.446,-0.07400000000000001,-163.49433,0.8106800000000001,779.0,73.0,,0.41100000000000003,-0.078
116,House,21970,25,1,WI,200,,,"STEIL, Bryan",S001213,1981,,0.41700000000000004,-0.068,-135.68546,0.8441799999999999,801.0,62.0,,0.42100000000000004,-0.061
116,House,29769,25,3,WI,100,,,"KIND, Ron",K000188,1963,,-0.261,-0.081,-67.33071,0.9176,783.0,25.0,,-0.261,0.17800000000000002
116,House,21710,68,1,WY,200,,,"CHENEY, Liz",C001109,1966,,0.512,0.41,-116.4485,0.86015,773.0,52.0,,0.519,0.467
